,task_x,team_id,mellon_id,Primary code ,revise_score,high_performance
1302,PartyVenue,187563_199314_165396_163983,163983,SSI,1.5,1
1303,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1304,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1305,PartyVenue,187563_199314_165396_163983,163983,SSI,1.5,1
1306,PartyVenue,187563_199314_165396_163983,163983,SMC,1.5,1
1307,PartyVenue,187563_199314_165396_163983,163983,CE,1.5,1
1308,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1309,PartyVenue,187563_199314_165396_163983,163983,CE,1.5,1
1310,PartyVenue,187563_199314_165396_163983,163983,CM,1.5,1
1311,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1312,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1313,PartyVenue,187563_199314_165396_163983,163983,SESU,1.5,1
1314,PartyVenue,187563_199314_165396_163983,199314,SMC,1.5,1
1315,PartyVenue,187563_199314_165396_163983,199314,SMC,1.5,1
1316,PartyVenue,187563_199314_165396_163983,199314,SESU,1.5,1
1317,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1318,PartyVenue,187563_199314_165396_163983,199314,CRF,1.5,1
1319,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1320,PartyVenue,187563_199314_165396_163983,199314,SESU,1.5,1
1321,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1322,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1323,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1324,PartyVenue,187563_199314_165396_163983,199314,SESU,1.5,1
1325,PartyVenue,187563_199314_165396_163983,199314,CE,1.5,1
1326,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1327,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1328,PartyVenue,187563_199314_165396_163983,199314,CE,1.5,1
1329,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1330,PartyVenue,187563_199314_165396_163983,199314,CRF,1.5,1
1331,PartyVenue,187563_199314_165396_163983,199314,SN,1.5,1
1332,PartyVenue,187563_199314_165396_163983,199314,SESU,1.5,1
1333,PartyVenue,187563_199314_165396_163983,199314,SESU,1.5,1
1334,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1335,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1336,PartyVenue,187563_199314_165396_163983,199314,CRF,1.5,1
1337,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1338,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1339,PartyVenue,187563_199314_165396_163983,199314,CRF,1.5,1
1340,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1341,PartyVenue,187563_199314_165396_163983,199314,SN,1.5,1
1342,PartyVenue,187563_199314_165396_163983,199314,SMC,1.5,1
1343,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1344,PartyVenue,187563_199314_165396_163983,199314,CE,1.5,1
1345,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1346,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1347,PartyVenue,187563_199314_165396_163983,199314,SSI,1.5,1
1348,PartyVenue,187563_199314_165396_163983,165396,SMC,1.5,1
1349,PartyVenue,187563_199314_165396_163983,165396,SMC,1.5,1
1350,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1351,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1352,PartyVenue,187563_199314_165396_163983,165396,SN,1.5,1
1353,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1354,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1355,PartyVenue,187563_199314_165396_163983,165396,CRF,1.5,1
1356,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1357,PartyVenue,187563_199314_165396_163983,165396,CE,1.5,1
1358,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1359,PartyVenue,187563_199314_165396_163983,165396,CE,1.5,1
1360,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1361,PartyVenue,187563_199314_165396_163983,165396,SESU,1.5,1
1362,PartyVenue,187563_199314_165396_163983,165396,CRF,1.5,1
1363,PartyVenue,187563_199314_165396_163983,165396,SSI,1.5,1
1364,PartyVenue,187563_199314_165396_163983,187563,SMC,1.5,1
1365,PartyVenue,187563_199314_165396_163983,187563,SN,1.5,1
1366,PartyVenue,187563_199314_165396_163983,187563,SN,1.5,1
1367,PartyVenue,187563_199314_165396_163983,187563,SSI,1.5,1
1368,PartyVenue,187563_199314_165396_163983,187563,SSI,1.5,1
1369,PartyVenue,187563_199314_165396_163983,187563,SN,1.5,1
1370,PartyVenue,187563_199314_165396_163983,187563,SN,1.5,1
1371,PartyVenue,187563_199314_165396_163983,187563,CRF,1.5,1
1372,PartyVenue,187563_199314_165396_163983,187563,CE,1.5,1
1373,PartyVenue,189059_164175_197425_203013,197425,SMC,0.5,1
1374,PartyVenue,189059_164175_197425_203013,197425,SSI,0.5,1
1375,PartyVenue,189059_164175_197425_203013,197425,SSI,0.5,1
1376,PartyVenue,189059_164175_197425_203013,197425,SSI,0.5,1
1377,PartyVenue,189059_164175_197425_203013,197425,CM,0.5,1
1378,PartyVenue,189059_164175_197425_203013,203013,SMC,0.5,1
1379,PartyVenue,189059_164175_197425_203013,203013,SESU,0.5,1
1380,PartyVenue,189059_164175_197425_203013,203013,SSI,0.5,1
1381,PartyVenue,189059_164175_197425_203013,203013,SSI,0.5,1
1382,PartyVenue,189059_164175_197425_203013,203013,SESU,0.5,1
1383,PartyVenue,189059_164175_197425_203013,203013,SN,0.5,1
1384,PartyVenue,189059_164175_197425_203013,203013,CM,0.5,1
1385,PartyVenue,189059_164175_197425_203013,203013,SSI,0.5,1
1386,PartyVenue,189059_164175_197425_203013,203013,SN,0.5,1
1387,PartyVenue,189059_164175_197425_203013,203013,SSI,0.5,1
1388,PartyVenue,189059_164175_197425_203013,203013,CM,0.5,1
1389,PartyVenue,189059_164175_197425_203013,164175,SMC,0.5,1
1390,PartyVenue,189059_164175_197425_203013,164175,SSI,0.5,1
1391,PartyVenue,189059_164175_197425_203013,189059,SMC,0.5,1
1392,PartyVenue,189059_164175_197425_203013,189059,SSI,0.5,1
1393,PartyVenue,189059_164175_197425_203013,189059,SSI,0.5,1
1394,PartyVenue,189059_164175_197425_203013,189059,SSI,0.5,1
1395,PartyVenue,189059_164175_197425_203013,189059,SSI,0.5,1
1396,PartyVenue,189059_164175_197425_203013,189059,CRF,0.5,1
1397,PartyVenue,189059_164175_197425_203013,189059,SN,0.5,1
1398,PartyVenue,189577_174150_175139_203297,175139,SMC,0.0,0
1399,PartyVenue,189577_174150_175139_203297,175139,SSI,0.0,0
1400,PartyVenue,189577_174150_175139_203297,175139,SSI,0.0,0
1401,PartyVenue,189577_174150_175139_203297,175139,SESU,0.0,0
1402,PartyVenue,189577_174150_175139_203297,175139,CRF,0.0,0
1403,PartyVenue,189577_174150_175139_203297,175139,SN,0.0,0
1404,PartyVenue,189577_174150_175139_203297,203297,SMC,0.0,0
1405,PartyVenue,189577_174150_175139_203297,203297,SSI,0.0,0
1406,PartyVenue,189577_174150_175139_203297,203297,SESU,0.0,0
1407,PartyVenue,189577_174150_175139_203297,203297,SSI,0.0,0
1408,PartyVenue,189577_174150_175139_203297,203297,SN,0.0,0
1409,PartyVenue,189577_174150_175139_203297,203297,SESU,0.0,0
1410,PartyVenue,189577_174150_175139_203297,203297,SESU,0.0,0
1411,PartyVenue,189577_174150_175139_203297,203297,SSI,0.0,0
1412,PartyVenue,189577_174150_175139_203297,203297,SSI,0.0,0
1413,PartyVenue,189577_174150_175139_203297,203297,SSI,0.0,0
1414,PartyVenue,189577_174150_175139_203297,203297,SESU,0.0,0
1415,PartyVenue,189577_174150_175139_203297,203297,SN,0.0,0
1416,PartyVenue,189577_174150_175139_203297,189577,SMC,0.0,0
1417,PartyVenue,189577_174150_175139_203297,189577,SESU,0.0,0
1418,PartyVenue,189577_174150_175139_203297,189577,SSI,0.0,0
1419,PartyVenue,189577_174150_175139_203297,189577,SSI,0.0,0
1420,PartyVenue,189577_174150_175139_203297,189577,SSI,0.0,0
1421,PartyVenue,189577_174150_175139_203297,189577,SSI,0.0,0
1422,PartyVenue,189577_174150_175139_203297,189577,SESU,0.0,0
1423,PartyVenue,189577_174150_175139_203297,189577,SESU,0.0,0
1424,PartyVenue,189577_174150_175139_203297,189577,CM,0.0,0
1425,PartyVenue,189577_174150_175139_203297,174150,SMC,0.0,0
1426,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1427,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1428,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1429,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1430,PartyVenue,189577_174150_175139_203297,174150,CRF,0.0,0
1431,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1432,PartyVenue,189577_174150_175139_203297,174150,SSI,0.0,0
1433,PartyVenue,190566_201352_185680_194531,194531,SMC,2.0,1
1434,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1435,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1436,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1437,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1438,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1439,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1440,PartyVenue,190566_201352_185680_194531,194531,SESU,2.0,1
1441,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1442,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1443,PartyVenue,190566_201352_185680_194531,194531,CRF,2.0,1
1444,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1445,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1446,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1447,PartyVenue,190566_201352_185680_194531,194531,SN,2.0,1
1448,PartyVenue,190566_201352_185680_194531,194531,SESU,2.0,1
1449,PartyVenue,190566_201352_185680_194531,194531,SESU,2.0,1
1450,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1451,PartyVenue,190566_201352_185680_194531,194531,SESU,2.0,1
1452,PartyVenue,190566_201352_185680_194531,194531,SMC,2.0,1
1453,PartyVenue,190566_201352_185680_194531,194531,SMC,2.0,1
1454,PartyVenue,190566_201352_185680_194531,194531,CE,2.0,1
1455,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1456,PartyVenue,190566_201352_185680_194531,194531,CE,2.0,1
1457,PartyVenue,190566_201352_185680_194531,194531,SN,2.0,1
1458,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1459,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1460,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1461,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1462,PartyVenue,190566_201352_185680_194531,194531,CM,2.0,1
1463,PartyVenue,190566_201352_185680_194531,194531,CM,2.0,1
1464,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1465,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1466,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1467,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1468,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1469,PartyVenue,190566_201352_185680_194531,194531,SN,2.0,1
1470,PartyVenue,190566_201352_185680_194531,194531,SSI,2.0,1
1471,PartyVenue,190566_201352_185680_194531,194531,CM,2.0,1
1472,PartyVenue,190566_201352_185680_194531,194531,SMC,2.0,1
1473,PartyVenue,190566_201352_185680_194531,194531,SN,2.0,1
1474,PartyVenue,190566_201352_185680_194531,194531,SN,2.0,1
1475,PartyVenue,190566_201352_185680_194531,194531,SMC,2.0,1
1476,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1477,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1478,PartyVenue,190566_201352_185680_194531,201352,SN,2.0,1
1479,PartyVenue,190566_201352_185680_194531,201352,SESU,2.0,1
1480,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1481,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1482,PartyVenue,190566_201352_185680_194531,201352,SESU,2.0,1
1483,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1484,PartyVenue,190566_201352_185680_194531,201352,SESU,2.0,1
1485,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1486,PartyVenue,190566_201352_185680_194531,201352,SESU,2.0,1
1487,PartyVenue,190566_201352_185680_194531,201352,CE,2.0,1
1488,PartyVenue,190566_201352_185680_194531,201352,CRF,2.0,1
1489,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1490,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1491,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1492,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1493,PartyVenue,190566_201352_185680_194531,201352,SESU,2.0,1
1494,PartyVenue,190566_201352_185680_194531,201352,CRF,2.0,1
1495,PartyVenue,190566_201352_185680_194531,201352,CE,2.0,1
1496,PartyVenue,190566_201352_185680_194531,201352,CE,2.0,1
1497,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1498,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1499,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1500,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1501,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1502,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1503,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1504,PartyVenue,190566_201352_185680_194531,201352,SN,2.0,1
1505,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1506,PartyVenue,190566_201352_185680_194531,201352,CM,2.0,1
1507,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1508,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1509,PartyVenue,190566_201352_185680_194531,201352,SSI,2.0,1
1510,PartyVenue,190566_201352_185680_194531,201352,SN,2.0,1
1511,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1512,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1513,PartyVenue,190566_201352_185680_194531,201352,SMC,2.0,1
1514,PartyVenue,190566_201352_185680_194531,190566,SMC,2.0,1
1515,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1516,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1517,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1518,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1519,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1520,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1521,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1522,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1523,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1524,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1525,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1526,PartyVenue,190566_201352_185680_194531,190566,SESU,2.0,1
1527,PartyVenue,190566_201352_185680_194531,190566,SESU,2.0,1
1528,PartyVenue,190566_201352_185680_194531,190566,CE,2.0,1
1529,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1530,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1531,PartyVenue,190566_201352_185680_194531,190566,SESU,2.0,1
1532,PartyVenue,190566_201352_185680_194531,190566,CE,2.0,1
1533,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1534,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1535,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1536,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1537,PartyVenue,190566_201352_185680_194531,190566,CE,2.0,1
1538,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1539,PartyVenue,190566_201352_185680_194531,190566,SSI,2.0,1
1540,PartyVenue,190566_201352_185680_194531,190566,CM,2.0,1
1541,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1542,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1543,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1544,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1545,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1546,PartyVenue,190566_201352_185680_194531,185680,SSI,2.0,1
1547,PartyVenue,190566_201352_185680_194531,185680,SN,2.0,1
1548,Professor,194985_174714_166570_196425,194985,SMC,2.0,1
1549,Professor,194985_174714_166570_196425,194985,SMC,2.0,1
1550,Professor,194985_174714_166570_196425,194985,SESU,2.0,1
1551,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1552,Professor,194985_174714_166570_196425,194985,CE,2.0,1
1553,Professor,194985_174714_166570_196425,194985,SESU,2.0,1
1554,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1555,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1556,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1557,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1558,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1559,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1560,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1561,Professor,194985_174714_166570_196425,194985,CE,2.0,1
1562,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1563,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1564,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1565,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1566,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1567,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1568,Professor,194985_174714_166570_196425,194985,SSI,2.0,1
1569,Professor,194985_174714_166570_196425,194985,CM,2.0,1
1570,Professor,194985_174714_166570_196425,194985,SN,2.0,1
1571,Professor,194985_174714_166570_196425,166570,SMC,2.0,1
1572,Professor,194985_174714_166570_196425,166570,SSI,2.0,1
1573,Professor,194985_174714_166570_196425,166570,SMC,2.0,1
1574,Professor,194985_174714_166570_196425,166570,SESU,2.0,1
1575,Professor,194985_174714_166570_196425,166570,EM,2.0,1
1576,Professor,194985_174714_166570_196425,166570,SSI,2.0,1
1577,Professor,194985_174714_166570_196425,166570,SESU,2.0,1
1578,Professor,194985_174714_166570_196425,166570,SESU,2.0,1
1579,Professor,194985_174714_166570_196425,166570,SSI,2.0,1
1580,Professor,194985_174714_166570_196425,166570,SESU,2.0,1
1581,Professor,194985_174714_166570_196425,166570,SESU,2.0,1
1582,Professor,194985_174714_166570_196425,166570,SSI,2.0,1
1583,Professor,194985_174714_166570_196425,166570,SN,2.0,1
1584,Professor,194985_174714_166570_196425,166570,CM,2.0,1
1585,Professor,194985_174714_166570_196425,166570,SSI,2.0,1
1586,Professor,194985_174714_166570_196425,166570,SMC,2.0,1
1587,Professor,194985_174714_166570_196425,166570,SN,2.0,1
1588,Professor,194985_174714_166570_196425,166570,SN,2.0,1
1589,Professor,194985_174714_166570_196425,196425,SMC,2.0,1
1590,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1591,Professor,194985_174714_166570_196425,196425,CRF,2.0,1
1592,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1593,Professor,194985_174714_166570_196425,196425,SESU,2.0,1
1594,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1595,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1596,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1597,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1598,Professor,194985_174714_166570_196425,196425,SESU,2.0,1
1599,Professor,194985_174714_166570_196425,196425,CE,2.0,1
1600,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1601,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1602,Professor,194985_174714_166570_196425,196425,SN,2.0,1
1603,Professor,194985_174714_166570_196425,196425,SN,2.0,1
1604,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1605,Professor,194985_174714_166570_196425,196425,SSI,2.0,1
1606,Professor,194985_174714_166570_196425,196425,SN,2.0,1
1607,Professor,194985_174714_166570_196425,196425,SN,2.0,1
1608,Professor,194985_174714_166570_196425,196425,CM,2.0,1
1609,Professor,194985_174714_166570_196425,174714,SMC,2.0,1
1610,Professor,194985_174714_166570_196425,174714,SESU,2.0,1
1611,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1612,Professor,194985_174714_166570_196425,174714,CRF,2.0,1
1613,Professor,194985_174714_166570_196425,174714,CE,2.0,1
1614,Professor,194985_174714_166570_196425,174714,CE,2.0,1
1615,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1616,Professor,194985_174714_166570_196425,174714,SN,2.0,1
1617,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1618,Professor,194985_174714_166570_196425,174714,SN,2.0,1
1619,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1620,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1621,Professor,194985_174714_166570_196425,174714,SN,2.0,1
1622,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1623,Professor,194985_174714_166570_196425,174714,SN,2.0,1
1624,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1625,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1626,Professor,194985_174714_166570_196425,174714,SN,2.0,1
1627,Professor,194985_174714_166570_196425,174714,SSI,2.0,1
1628,Professor,194985_174714_166570_196425,174714,CM,2.0,1
1629,Professor,194985_174714_166570_196425,174714,SESU,2.0,1
1630,Professor,196463_197319_189154_171747,196463,SMC,0.0,0
1631,Professor,196463_197319_189154_171747,196463,SMC,0.0,0
1632,Professor,196463_197319_189154_171747,196463,SMC,0.0,0
1633,Professor,196463_197319_189154_171747,196463,SESU,0.0,0
1634,Professor,196463_197319_189154_171747,196463,SMC,0.0,0
1635,Professor,196463_197319_189154_171747,196463,SSI,0.0,0
1636,Professor,196463_197319_189154_171747,196463,CM,0.0,0
1637,Professor,196463_197319_189154_171747,196463,SESU,0.0,0
1638,Professor,196463_197319_189154_171747,196463,SESU,0.0,0
1639,Professor,196463_197319_189154_171747,196463,CRF,0.0,0
1640,Professor,196463_197319_189154_171747,196463,SESU,0.0,0
1641,Professor,196463_197319_189154_171747,196463,SESU,0.0,0
1642,Professor,196463_197319_189154_171747,196463,SSI,0.0,0
1643,Professor,196463_197319_189154_171747,196463,CRF,0.0,0
1644,Professor,196463_197319_189154_171747,196463,CE,0.0,0
1645,Professor,196463_197319_189154_171747,189154,SMC,0.0,0
1646,Professor,196463_197319_189154_171747,189154,SSI,0.0,0
1647,Professor,196463_197319_189154_171747,197319,SMC,0.0,0
1648,Professor,196463_197319_189154_171747,197319,SMC,0.0,0
1649,Professor,196463_197319_189154_171747,197319,SSI,0.0,0
1650,Professor,196463_197319_189154_171747,197319,SESU,0.0,0
1651,Professor,196463_197319_189154_171747,197319,SESU,0.0,0
1652,Professor,196463_197319_189154_171747,197319,SSI,0.0,0
1653,Professor,196463_197319_189154_171747,197319,SSI,0.0,0
1654,Professor,196463_197319_189154_171747,197319,SSI,0.0,0
1655,Professor,196463_197319_189154_171747,171747,SMC,0.0,0
1656,Professor,196463_197319_189154_171747,171747,SSI,0.0,0
1657,Professor,196463_197319_189154_171747,171747,SESU,0.0,0
1658,Professor,196463_197319_189154_171747,171747,SN,0.0,0
1659,Professor,198311_176291_173341_171113,171113,SMC,2.0,1
1660,Professor,198311_176291_173341_171113,171113,SESU,2.0,1
1661,Professor,198311_176291_173341_171113,171113,SN,2.0,1
1662,Professor,198311_176291_173341_171113,171113,SESU,2.0,1
1663,Professor,198311_176291_173341_171113,171113,CRF,2.0,1
1664,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1665,Professor,198311_176291_173341_171113,171113,SESU,2.0,1
1666,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1667,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1668,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1669,Professor,198311_176291_173341_171113,171113,SESU,2.0,1
1670,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1671,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1672,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1673,Professor,198311_176291_173341_171113,171113,CM,2.0,1
1674,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1675,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1676,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1677,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1678,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1679,Professor,198311_176291_173341_171113,171113,CE,2.0,1
1680,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1681,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1682,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1683,Professor,198311_176291_173341_171113,171113,SSI,2.0,1
1684,Professor,198311_176291_173341_171113,173341,SMC,2.0,1
1685,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1686,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1687,Professor,198311_176291_173341_171113,173341,SN,2.0,1
1688,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1689,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1690,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1691,Professor,198311_176291_173341_171113,173341,SSI,2.0,1
1692,Professor,198311_176291_173341_171113,173341,SN,2.0,1
1693,Professor,198311_176291_173341_171113,173341,SESU,2.0,1
1694,Professor,198311_176291_173341_171113,173341,SN,2.0,1
1695,Professor,198311_176291_173341_171113,176291,SMC,2.0,1
1696,Professor,198311_176291_173341_171113,176291,SSI,2.0,1
1697,Professor,198311_176291_173341_171113,176291,SESU,2.0,1
1698,Professor,198311_176291_173341_171113,176291,SESU,2.0,1
1699,Professor,198311_176291_173341_171113,176291,SESU,2.0,1
1700,Professor,198311_176291_173341_171113,176291,SSI,2.0,1
1701,Professor,198311_176291_173341_171113,176291,SSI,2.0,1
1702,Professor,198311_176291_173341_171113,176291,SESU,2.0,1
1703,Professor,198311_176291_173341_171113,176291,SN,2.0,1
1704,Professor,198311_176291_173341_171113,176291,CM,2.0,1
1705,Professor,198311_176291_173341_171113,176291,SESU,2.0,1
1706,Professor,198311_176291_173341_171113,198311,SMC,2.0,1
1707,Professor,198311_176291_173341_171113,198311,SN,2.0,1
1708,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1709,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1710,Professor,198311_176291_173341_171113,198311,SESU,2.0,1
1711,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1712,Professor,198311_176291_173341_171113,198311,SN,2.0,1
1713,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1714,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1715,Professor,198311_176291_173341_171113,198311,SESU,2.0,1
1716,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
1717,Professor,198311_176291_173341_171113,198311,SSI,2.0,1
