,Unnamed: 0,Unnamed: 0.1,task_x,team_id,mellon_id,Primary code ,revise_score,high_performance,female_members,female_maj,gender,ethnicity
2085,2085,2085,Professor,201535_202584_168113_166101,168113,SSI,1.0,1,2,0,F,International student
2086,2086,2086,Professor,201535_202584_168113_166101,168113,SSI,1.0,1,2,0,F,International student
2087,2087,2087,Professor,201535_202584_168113_166101,168113,SESU,1.0,1,2,0,F,International student
2088,2088,2088,Professor,201535_202584_168113_166101,168113,SESU,1.0,1,2,0,F,International student
2089,2089,2089,Professor,201535_202584_168113_166101,168113,SMC,1.0,1,2,0,F,International student
2090,2090,2090,Professor,201535_202584_168113_166101,168113,SSI,1.0,1,2,0,F,International student
2091,2091,2091,Professor,201535_202584_168113_166101,168113,SESU,1.0,1,2,0,F,International student
2092,2092,2092,Professor,201535_202584_168113_166101,168113,SMC,1.0,1,2,0,F,International student
2093,2093,2093,Professor,201589_200796_186314_197309,197309,SMC,0.0,0,3,1,M,Hispanic
2094,2094,2094,Professor,201589_200796_186314_197309,197309,SESU,0.0,0,3,1,M,Hispanic
2095,2095,2095,Professor,201589_200796_186314_197309,197309,SESU,0.0,0,3,1,M,Hispanic
2096,2096,2096,Professor,201589_200796_186314_197309,197309,SSI,0.0,0,3,1,M,Hispanic
2097,2097,2097,Professor,201589_200796_186314_197309,197309,SSI,0.0,0,3,1,M,Hispanic
2098,2098,2098,Professor,201589_200796_186314_197309,197309,CM,0.0,0,3,1,M,Hispanic
2099,2099,2099,Professor,201589_200796_186314_197309,197309,SN,0.0,0,3,1,M,Hispanic
2100,2100,2100,Professor,201589_200796_186314_197309,197309,CRF,0.0,0,3,1,M,Hispanic
2101,2101,2101,Professor,201589_200796_186314_197309,197309,SSI,0.0,0,3,1,M,Hispanic
2102,2102,2102,Professor,201589_200796_186314_197309,197309,CM,0.0,0,3,1,M,Hispanic
2103,2103,2103,Professor,201589_200796_186314_197309,200796,SMC,0.0,0,3,1,F,Hispanic
2104,2104,2104,Professor,201589_200796_186314_197309,200796,SESU,0.0,0,3,1,F,Hispanic
2105,2105,2105,Professor,201589_200796_186314_197309,200796,SSI,0.0,0,3,1,F,Hispanic
2106,2106,2106,Professor,201589_200796_186314_197309,200796,CE,0.0,0,3,1,F,Hispanic
2107,2107,2107,Professor,201589_200796_186314_197309,200796,SESU,0.0,0,3,1,F,Hispanic
2108,2108,2108,Professor,201589_200796_186314_197309,200796,SESU,0.0,0,3,1,F,Hispanic
2109,2109,2109,Professor,201589_200796_186314_197309,200796,SSI,0.0,0,3,1,F,Hispanic
2110,2110,2110,Professor,201589_200796_186314_197309,200796,SESU,0.0,0,3,1,F,Hispanic
2111,2111,2111,Professor,201589_200796_186314_197309,200796,SN,0.0,0,3,1,F,Hispanic
2112,2112,2112,Professor,201589_200796_186314_197309,200796,SSI,0.0,0,3,1,F,Hispanic
2113,2113,2113,Professor,201589_200796_186314_197309,200796,SESU,0.0,0,3,1,F,Hispanic
2114,2114,2114,Professor,201589_200796_186314_197309,200796,SN,0.0,0,3,1,F,Hispanic
2115,2115,2115,Professor,201589_200796_186314_197309,201589,SMC,0.0,0,3,1,F,Hispanic
2116,2116,2116,Professor,201589_200796_186314_197309,201589,SSI,0.0,0,3,1,F,Hispanic
2117,2117,2117,Professor,201589_200796_186314_197309,201589,SESU,0.0,0,3,1,F,Hispanic
2118,2118,2118,Professor,201589_200796_186314_197309,201589,SESU,0.0,0,3,1,F,Hispanic
2119,2119,2119,Professor,201589_200796_186314_197309,201589,SSI,0.0,0,3,1,F,Hispanic
2120,2120,2120,Professor,201589_200796_186314_197309,201589,CRF,0.0,0,3,1,F,Hispanic
2121,2121,2121,Professor,201589_200796_186314_197309,201589,SN,0.0,0,3,1,F,Hispanic
2122,2122,2122,Professor,201589_200796_186314_197309,201589,SESU,0.0,0,3,1,F,Hispanic
2123,2123,2123,Professor,201589_200796_186314_197309,201589,SSI,0.0,0,3,1,F,Hispanic
2124,2124,2124,Professor,201589_200796_186314_197309,201589,SSI,0.0,0,3,1,F,Hispanic
2125,2125,2125,Professor,201589_200796_186314_197309,201589,SN,0.0,0,3,1,F,Hispanic
2126,2126,2126,Professor,201589_200796_186314_197309,201589,SN,0.0,0,3,1,F,Hispanic
2127,2127,2127,Professor,201589_200796_186314_197309,186314,SMC,0.0,0,3,1,F,Hispanic
2128,2128,2128,Professor,201589_200796_186314_197309,186314,SESU,0.0,0,3,1,F,Hispanic
2129,2129,2129,Professor,201589_200796_186314_197309,186314,SSI,0.0,0,3,1,F,Hispanic
2130,2130,2130,Professor,201589_200796_186314_197309,186314,SESU,0.0,0,3,1,F,Hispanic
2131,2131,2131,Professor,201589_200796_186314_197309,186314,SESU,0.0,0,3,1,F,Hispanic
2132,2132,2132,Professor,201589_200796_186314_197309,186314,SN,0.0,0,3,1,F,Hispanic
2133,2133,2133,Professor,201589_200796_186314_197309,186314,CRF,0.0,0,3,1,F,Hispanic
2134,2134,2134,Professor,201589_200796_186314_197309,186314,SESU,0.0,0,3,1,F,Hispanic
2135,2135,2135,Professor,201589_200796_186314_197309,186314,CM,0.0,0,3,1,F,Hispanic
2136,2136,2136,Professor,201589_200796_186314_197309,186314,SESU,0.0,0,3,1,F,Hispanic
2137,2137,2137,Professor,201589_200796_186314_197309,186314,CM,0.0,0,3,1,F,Hispanic
2138,2138,2138,Professor,201589_200796_186314_197309,186314,CE,0.0,0,3,1,F,Hispanic
2139,2139,2139,apartment,183556_174115_195499_192482,192482,SMC,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2140,2140,2140,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2141,2141,2141,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2142,2142,2142,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2143,2143,2143,apartment,183556_174115_195499_192482,192482,CE,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2144,2144,2144,apartment,183556_174115_195499_192482,192482,CRF,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2145,2145,2145,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2146,2146,2146,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2147,2147,2147,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2148,2148,2148,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2149,2149,2149,apartment,183556_174115_195499_192482,192482,CP,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2150,2150,2150,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2151,2151,2151,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2152,2152,2152,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2153,2153,2153,apartment,183556_174115_195499_192482,192482,SESU,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2154,2154,2154,apartment,183556_174115_195499_192482,192482,SESU,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2155,2155,2155,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2156,2156,2156,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2157,2157,2157,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2158,2158,2158,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2159,2159,2159,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2160,2160,2160,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2161,2161,2161,apartment,183556_174115_195499_192482,192482,SESU,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2162,2162,2162,apartment,183556_174115_195499_192482,192482,CP,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2163,2163,2163,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2164,2164,2164,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2165,2165,2165,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2166,2166,2166,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2167,2167,2167,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2168,2168,2168,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2169,2169,2169,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2170,2170,2170,apartment,183556_174115_195499_192482,192482,CRF,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2171,2171,2171,apartment,183556_174115_195499_192482,192482,CRF,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2172,2172,2172,apartment,183556_174115_195499_192482,192482,SMC,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2173,2173,2173,apartment,183556_174115_195499_192482,192482,SMC,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2174,2174,2174,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2175,2175,2175,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2176,2176,2176,apartment,183556_174115_195499_192482,192482,SESU,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2177,2177,2177,apartment,183556_174115_195499_192482,192482,CE,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2178,2178,2178,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2179,2179,2179,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2180,2180,2180,apartment,183556_174115_195499_192482,192482,SN,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2181,2181,2181,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2182,2182,2182,apartment,183556_174115_195499_192482,192482,SSI,2.0,1,0,0,M,"Two or more ethnicities, with URM"
2183,2183,2183,apartment,183556_174115_195499_192482,174115,SMC,2.0,1,0,0,M,"White, non-Hispanic"
2184,2184,2184,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2185,2185,2185,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2186,2186,2186,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2187,2187,2187,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2188,2188,2188,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2189,2189,2189,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2190,2190,2190,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2191,2191,2191,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2192,2192,2192,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2193,2193,2193,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2194,2194,2194,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2195,2195,2195,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2196,2196,2196,apartment,183556_174115_195499_192482,174115,SN,2.0,1,0,0,M,"White, non-Hispanic"
2197,2197,2197,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2198,2198,2198,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2199,2199,2199,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2200,2200,2200,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2201,2201,2201,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2202,2202,2202,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2203,2203,2203,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2204,2204,2204,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2205,2205,2205,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2206,2206,2206,apartment,183556_174115_195499_192482,174115,CE,2.0,1,0,0,M,"White, non-Hispanic"
2207,2207,2207,apartment,183556_174115_195499_192482,174115,SESU,2.0,1,0,0,M,"White, non-Hispanic"
2208,2208,2208,apartment,183556_174115_195499_192482,174115,SSI,2.0,1,0,0,M,"White, non-Hispanic"
2209,2209,2209,apartment,183556_174115_195499_192482,174115,CM,2.0,1,0,0,M,"White, non-Hispanic"
2210,2210,2210,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2211,2211,2211,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2212,2212,2212,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2213,2213,2213,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2214,2214,2214,apartment,183556_174115_195499_192482,174115,CRF,2.0,1,0,0,M,"White, non-Hispanic"
2215,2215,2215,apartment,183556_174115_195499_192482,174115,SN,2.0,1,0,0,M,"White, non-Hispanic"
2216,2216,2216,apartment,183556_174115_195499_192482,195499,SMC,2.0,1,0,0,M,Hispanic
2217,2217,2217,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2218,2218,2218,apartment,183556_174115_195499_192482,195499,CE,2.0,1,0,0,M,Hispanic
2219,2219,2219,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2220,2220,2220,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2221,2221,2221,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2222,2222,2222,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2223,2223,2223,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2224,2224,2224,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2225,2225,2225,apartment,183556_174115_195499_192482,195499,CRF,2.0,1,0,0,M,Hispanic
2226,2226,2226,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2227,2227,2227,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2228,2228,2228,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2229,2229,2229,apartment,183556_174115_195499_192482,195499,CRF,2.0,1,0,0,M,Hispanic
2230,2230,2230,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2231,2231,2231,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2232,2232,2232,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2233,2233,2233,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2234,2234,2234,apartment,183556_174115_195499_192482,195499,CM,2.0,1,0,0,M,Hispanic
2235,2235,2235,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2236,2236,2236,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2237,2237,2237,apartment,183556_174115_195499_192482,195499,SSI,2.0,1,0,0,M,Hispanic
2238,2238,2238,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2239,2239,2239,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2240,2240,2240,apartment,183556_174115_195499_192482,195499,CE,2.0,1,0,0,M,Hispanic
2241,2241,2241,apartment,183556_174115_195499_192482,195499,SESU,2.0,1,0,0,M,Hispanic
2242,2242,2242,apartment,183556_174115_195499_192482,183556,SMC,2.0,1,0,0,M,"Black, non-Hispanic"
2243,2243,2243,apartment,183556_174115_195499_192482,183556,CRF,2.0,1,0,0,M,"Black, non-Hispanic"
2244,2244,2244,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2245,2245,2245,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2246,2246,2246,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2247,2247,2247,apartment,183556_174115_195499_192482,183556,SESU,2.0,1,0,0,M,"Black, non-Hispanic"
2248,2248,2248,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2249,2249,2249,apartment,183556_174115_195499_192482,183556,CM,2.0,1,0,0,M,"Black, non-Hispanic"
2250,2250,2250,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2251,2251,2251,apartment,183556_174115_195499_192482,183556,SN,2.0,1,0,0,M,"Black, non-Hispanic"
2252,2252,2252,apartment,183556_174115_195499_192482,183556,CP,2.0,1,0,0,M,"Black, non-Hispanic"
2253,2253,2253,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2254,2254,2254,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2255,2255,2255,apartment,183556_174115_195499_192482,183556,CM,2.0,1,0,0,M,"Black, non-Hispanic"
2256,2256,2256,apartment,183556_174115_195499_192482,183556,SMC,2.0,1,0,0,M,"Black, non-Hispanic"
2257,2257,2257,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2258,2258,2258,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2259,2259,2259,apartment,183556_174115_195499_192482,183556,SSI,2.0,1,0,0,M,"Black, non-Hispanic"
2260,2260,2260,apartment,183556_174115_195499_192482,183556,SESU,2.0,1,0,0,M,"Black, non-Hispanic"
2261,2261,2261,apartment,183556_174115_195499_192482,183556,CRF,2.0,1,0,0,M,"Black, non-Hispanic"
2262,2262,2262,apartment,183556_174115_195499_192482,183556,CM,2.0,1,0,0,M,"Black, non-Hispanic"
2263,2263,2263,apartment,185698_201745_194921_200051,185698,SMC,1.0,1,3,1,M,International student
2264,2264,2264,apartment,185698_201745_194921_200051,185698,SESU,1.0,1,3,1,M,International student
2265,2265,2265,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2266,2266,2266,apartment,185698_201745_194921_200051,185698,SMC,1.0,1,3,1,M,International student
2267,2267,2267,apartment,185698_201745_194921_200051,185698,CRF,1.0,1,3,1,M,International student
2268,2268,2268,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2269,2269,2269,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2270,2270,2270,apartment,185698_201745_194921_200051,185698,SESU,1.0,1,3,1,M,International student
2271,2271,2271,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2272,2272,2272,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2273,2273,2273,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2274,2274,2274,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2275,2275,2275,apartment,185698_201745_194921_200051,185698,SSI,1.0,1,3,1,M,International student
2276,2276,2276,apartment,185698_201745_194921_200051,200051,SMC,1.0,1,3,1,F,Asian / Asian American
2277,2277,2277,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2278,2278,2278,apartment,185698_201745_194921_200051,200051,SESU,1.0,1,3,1,F,Asian / Asian American
2279,2279,2279,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2280,2280,2280,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2281,2281,2281,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2282,2282,2282,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2283,2283,2283,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2284,2284,2284,apartment,185698_201745_194921_200051,200051,SESU,1.0,1,3,1,F,Asian / Asian American
2285,2285,2285,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2286,2286,2286,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2287,2287,2287,apartment,185698_201745_194921_200051,200051,SSI,1.0,1,3,1,F,Asian / Asian American
2288,2288,2288,apartment,185698_201745_194921_200051,200051,SN,1.0,1,3,1,F,Asian / Asian American
2289,2289,2289,apartment,185698_201745_194921_200051,201745,SMC,1.0,1,3,1,F,Hispanic
2290,2290,2290,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2291,2291,2291,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2292,2292,2292,apartment,185698_201745_194921_200051,201745,SESU,1.0,1,3,1,F,Hispanic
2293,2293,2293,apartment,185698_201745_194921_200051,201745,SESU,1.0,1,3,1,F,Hispanic
2294,2294,2294,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2295,2295,2295,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2296,2296,2296,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2297,2297,2297,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2298,2298,2298,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2299,2299,2299,apartment,185698_201745_194921_200051,201745,SSI,1.0,1,3,1,F,Hispanic
2300,2300,2300,apartment,185698_201745_194921_200051,201745,CM,1.0,1,3,1,F,Hispanic
2301,2301,2301,apartment,185698_201745_194921_200051,201745,SESU,1.0,1,3,1,F,Hispanic
2302,2302,2302,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2303,2303,2303,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2304,2304,2304,apartment,185698_201745_194921_200051,194921,SESU,1.0,1,3,1,F,Hispanic
2305,2305,2305,apartment,185698_201745_194921_200051,194921,SESU,1.0,1,3,1,F,Hispanic
2306,2306,2306,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2307,2307,2307,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2308,2308,2308,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2309,2309,2309,apartment,185698_201745_194921_200051,194921,SSI,1.0,1,3,1,F,Hispanic
2310,2310,2310,apartment,185698_201745_194921_200051,194921,SESU,1.0,1,3,1,F,Hispanic
2311,2311,2311,apartment,185698_201745_194921_200051,194921,SN,1.0,1,3,1,F,Hispanic
2312,2312,2312,apartment,185896_198841_164168_179668,164168,SMC,0.0,0,2,0,F,Asian / Asian American
2313,2313,2313,apartment,185896_198841_164168_179668,164168,SSI,0.0,0,2,0,F,Asian / Asian American
2314,2314,2314,apartment,185896_198841_164168_179668,164168,SESU,0.0,0,2,0,F,Asian / Asian American
2315,2315,2315,apartment,185896_198841_164168_179668,164168,SESU,0.0,0,2,0,F,Asian / Asian American
2316,2316,2316,apartment,185896_198841_164168_179668,164168,SN,0.0,0,2,0,F,Asian / Asian American
2317,2317,2317,apartment,185896_198841_164168_179668,185896,SMC,0.0,0,2,0,F,"White, non-Hispanic"
2318,2318,2318,apartment,185896_198841_164168_179668,185896,SN,0.0,0,2,0,F,"White, non-Hispanic"
2319,2319,2319,apartment,185896_198841_164168_179668,185896,SMC,0.0,0,2,0,F,"White, non-Hispanic"
2320,2320,2320,apartment,185896_198841_164168_179668,185896,SESU,0.0,0,2,0,F,"White, non-Hispanic"
2321,2321,2321,apartment,185896_198841_164168_179668,185896,SESU,0.0,0,2,0,F,"White, non-Hispanic"
2322,2322,2322,apartment,185896_198841_164168_179668,185896,SESU,0.0,0,2,0,F,"White, non-Hispanic"
2323,2323,2323,apartment,185896_198841_164168_179668,185896,SESU,0.0,0,2,0,F,"White, non-Hispanic"
2324,2324,2324,apartment,185896_198841_164168_179668,185896,SESU,0.0,0,2,0,F,"White, non-Hispanic"
2325,2325,2325,apartment,185896_198841_164168_179668,185896,CM,0.0,0,2,0,F,"White, non-Hispanic"
2326,2326,2326,apartment,185896_198841_164168_179668,198841,SMC,0.0,0,2,0,M,Asian / Asian American
2327,2327,2327,apartment,185896_198841_164168_179668,198841,SN,0.0,0,2,0,M,Asian / Asian American
2328,2328,2328,apartment,185896_198841_164168_179668,198841,SN,0.0,0,2,0,M,Asian / Asian American
2329,2329,2329,apartment,185896_198841_164168_179668,179668,SMC,0.0,0,2,0,M,Asian / Asian American
2330,2330,2330,apartment,185896_198841_164168_179668,179668,SSI,0.0,0,2,0,M,Asian / Asian American
2331,2331,2331,apartment,185896_198841_164168_179668,179668,SSI,0.0,0,2,0,M,Asian / Asian American
2332,2332,2332,apartment,185896_198841_164168_179668,179668,SSI,0.0,0,2,0,M,Asian / Asian American
2333,2333,2333,apartment,185896_198841_164168_179668,179668,SSI,0.0,0,2,0,M,Asian / Asian American
2334,2334,2334,apartment,188785_166807_194861_202871,194861,SMC,0.0,0,4,1,F,Hispanic
2335,2335,2335,apartment,188785_166807_194861_202871,194861,SSI,0.0,0,4,1,F,Hispanic
2336,2336,2336,apartment,188785_166807_194861_202871,194861,SSI,0.0,0,4,1,F,Hispanic
2337,2337,2337,apartment,188785_166807_194861_202871,194861,SSI,0.0,0,4,1,F,Hispanic
2338,2338,2338,apartment,188785_166807_194861_202871,194861,SSI,0.0,0,4,1,F,Hispanic
2339,2339,2339,apartment,188785_166807_194861_202871,166807,SMC,0.0,0,4,1,F,Asian / Asian American
2340,2340,2340,apartment,188785_166807_194861_202871,166807,SMC,0.0,0,4,1,F,Asian / Asian American
2341,2341,2341,apartment,188785_166807_194861_202871,166807,SN,0.0,0,4,1,F,Asian / Asian American
2342,2342,2342,apartment,188785_166807_194861_202871,166807,SN,0.0,0,4,1,F,Asian / Asian American
2343,2343,2343,apartment,188785_166807_194861_202871,166807,SN,0.0,0,4,1,F,Asian / Asian American
2344,2344,2344,apartment,188785_166807_194861_202871,166807,SN,0.0,0,4,1,F,Asian / Asian American
2345,2345,2345,apartment,188785_166807_194861_202871,188785,SMC,0.0,0,4,1,F,International student
2346,2346,2346,apartment,188785_166807_194861_202871,188785,SSI,0.0,0,4,1,F,International student
